George of the Jungle,1997,PG,16 Jul 1997,92 min,"Action, Adventure, Comedy",Sam Weisman,"Jay Ward, Dana Olsen, Audrey Wells","Brendan Fraser, Leslie Mann, Thomas Haden Church",A man raised in the jungle by apes falls in love with a wealthy American heiress.,"English, Spanish",United States,1 win & 3 nominations,https://m.media-amazon.com/images/M/MV5BNTdiM2VjYjYtZjEwNS00ZWU5LWFkZGYtZGYxMDcwMzY1OTEzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTczNjQwOTY@._V1_SX300.jpg
Cop Land,1997,R,15 Aug 1997,105 min,"Crime, Drama, Thriller",James Mangold,James Mangold,"Sylvester Stallone, Harvey Keitel, Ray Liotta","The Sheriff of a suburban New Jersey community, populated by New York City police officers, slowly discovers the town is a front for mob connections and corruption.","English, Spanish",United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BNmNhMzI0NmQtMzU1OS00NzQzLTg0NzctZDJkODZlMjU3OTc5XkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_SX300.jpg
Event Horizon,1997,R,15 Aug 1997,96 min,"Horror, Sci-Fi, Thriller",Paul W.S. Anderson,Philip Eisner,"Laurence Fishburne, Sam Neill, Kathleen Quinlan",A rescue crew investigates a spaceship that disappeared into a black hole and has now returned...with someone or something new on-board.,"English, Latin","United Kingdom, United States, Canada",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BZGI0NDMwNjAtNGEzNC00MzA1LTlkMjQtYjBkYTZlZjAyZWEyXkEyXkFqcGdeQXVyNzkwMjQ5NzM@._V1_SX300.jpg
Spawn,1997,PG-13,01 Aug 1997,96 min,"Action, Crime, Drama",Mark A.Z. Dippé,"Todd McFarlane, Alan B. McElroy, Mark A.Z. Dippé","Michael Jai White, John Leguizamo, Martin Sheen","An elite mercenary is killed, but comes back from Hell as a reluctant soldier of the Devil.",English,United States,2 wins & 6 nominations,https://m.media-amazon.com/images/M/MV5BN2ZkMWFlODEtNzIyOC00NmU2LTg5MDQtYWQxY2UyYmQxZGJlL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Air Bud,1997,PG,01 Aug 1997,98 min,"Comedy, Drama, Family",Charles Martin Smith,"Kevin DiCicco, Paul Tamasy, Aaron Mendelsohn","Michael Jeter, Kevin Zegers, Wendy Makkena",An unexpected player joins the school basketball team - a circus dog who escaped from a cruel master.,English,"Canada, United States",4 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BMzQxODE4MzEyNF5BMl5BanBnXkFtZTgwNjk2OTY4ODE@._V1_SX300.jpg
Picture Perfect,1997,PG-13,01 Aug 1997,101 min,"Comedy, Drama, Romance",Glenn Gordon Caron,"Arleen Sorkin, Paul Slansky, May Quigley","Jennifer Aniston, Jay Mohr, Kevin Bacon","A young advertising executive's life becomes increasingly complicated when, in order to impress her boss, she pretends to be engaged to a man she has just met.",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BY2UwN2E0ZGItYmM3NC00ODVkLTkxOGItNGQ1NDMxMDdiMjQ0XkEyXkFqcGdeQXVyNTIzOTk5ODM@._V1_SX300.jpg
In the Company of Men,1997,R,01 Aug 1997,97 min,"Comedy, Drama",Neil LaBute,Neil LaBute,"Aaron Eckhart, Matt Malloy, Stacy Edwards","Two business executives--one an avowed misogynist, the other recently emotionally wounded by his love interest--set out to exact revenge on the female gender by seeking out the most innocent, uncorrupted girl they can find and rui...","English, American Sign ","United States, Canada",14 wins & 12 nominations,https://m.media-amazon.com/images/M/MV5BYmFiZTI1MDUtNGYyMi00ZTRkLWE1Y2UtZWY0ZDZiZTBiMjRmXkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
Career Girls,1997,R,08 Aug 1997,83 min,"Comedy, Drama",Mike Leigh,Mike Leigh,"Katrin Cartlidge, Lynda Steadman, Kate Byers","2 young women reunite and rekindle their friendship after having said goodbye at their college graduation, six years earlier.",English,"United Kingdom, France",3 wins & 5 nominations,https://m.media-amazon.com/images/M/MV5BNzZiNzNjOGItNzVlZC00MGU0LTgyMDItZGJjZTFiOTZmZDU2XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
Conspiracy Theory,1997,R,08 Aug 1997,135 min,"Action, Mystery, Thriller",Richard Donner,Brian Helgeland,"Mel Gibson, Julia Roberts, Patrick Stewart","A taxi driver with a penchant for conspiracy theories becomes a target after one of these theories turns out to be true. Unfortunately, to save himself, he has to figure out which theory it is.",English,United States,4 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BMjQ1MTYxMzA4OF5BMl5BanBnXkFtZTgwNjg2NTM1MTI@._V1_SX300.jpg
Desperate Measures,1998,R,30 Jan 1998,100 min,"Action, Crime, Drama",Barbet Schroeder,David Klass,"Michael Keaton, Andy Garcia, Brian Cox","Frank Conner is an honest police officer who desperately needs to save his son's life. However, after losing all hope, he finds out that a criminal Peter McCabe in jail is his only savior.",English,United States,1 win,https://m.media-amazon.com/images/M/MV5BMzk0MzBlODktMjJhMC00ZDMwLTk5MzktOTQwMTNiYWU2ZjA4XkEyXkFqcGdeQXVyNDkzNTM2ODg@._V1_SX300.jpg
Steel,1997,PG-13,15 Aug 1997,97 min,"Action, Adventure, Crime",Kenneth Johnson,"Louise Simonson, Jon Bogdanove, Kenneth Johnson","Shaquille O'Neal, Annabeth Gish, Judd Nelson",A scientist for the military turns himself into a cartoon-like superhero when a version of one of his own weapons is being used against enemies.,English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BOGQ2ZTU0NjMtNjY0Ny00OGUxLWI5ZjItNzNmZDMzODhlMTY2XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
She's So Lovely,1997,R,29 Aug 1997,100 min,"Drama, Romance",Nick Cassavetes,John Cassavetes,"Sean Penn, Robin Wright, John Travolta","After being released from a psychiatric institution, a man tries to redeem himself in the eyes of his now-ex wife from the events that led up to his incarceration.",English,"France, United States",3 wins & 4 nominations,https://m.media-amazon.com/images/M/MV5BZmU1ZTU3MDMtNTQzMy00NTU0LWFmY2EtMjgxMGM3YzBkOGFmXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Hoodlum,1997,R,27 Aug 1997,130 min,"Crime, Drama",Bill Duke,Chris Brancato,"Laurence Fishburne, Tim Roth, Vanessa Williams",Black gangsters in 1930 Harlem fights Dutch Schultz who is trying to horn in on their numbers racket.,English,United States,7 nominations,https://m.media-amazon.com/images/M/MV5BMmExY2QyMDYtZjc1NC00YzRmLWJlYzUtODY1MzA2OTliNmE1XkEyXkFqcGdeQXVyMTMxMTY0OTQ@._V1_SX300.jpg
Leave It to Beaver,1997,PG,22 Aug 1997,84 min,"Comedy, Family",Andy Cadiff,"Bob Mosher, Joe Connelly, Brian Levant","Christopher McDonald, Janine Turner, Cameron Finley","The several misadventures and life-lessons learned by 8-year-old Theodore ""Beaver"" Cleaver in an entertaining and hilarious tale of a small-town Ohio family and the daily trials and tribunes of life.",English,United States,4 nominations,https://m.media-amazon.com/images/M/MV5BYTNkMWE1Y2QtNWU1MS00ZmViLWJlMzgtODFlY2M4NDkzYjYxXkEyXkFqcGdeQXVyNTUyMzE4Mzg@._V1_SX300.jpg
Mimic,1997,R,22 Aug 1997,105 min,"Horror, Sci-Fi",Guillermo del Toro,"Donald A. Wollheim, Matthew Robbins, Guillermo del Toro","Mira Sorvino, Jeremy Northam, Alexander Goodwin","Three years ago, entomologist Dr. Susan Tyler genetically created an insect to kill cockroaches carrying a virulent disease. Now, the insects are out to destroy their only predator, mankind.","English, Italian",United States,3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BODk4MjRkODctOTVjNS00MmI2LTg0Y2ItMWQyMzdkZDU3MzMyXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
Money Talks,1997,R,22 Aug 1997,97 min,"Action, Comedy, Crime",Brett Ratner,"Joel Cohen, Alec Sokolow","Charlie Sheen, Chris Tucker, Heather Locklear","Sought by police and criminals, a small-time huckster makes a deal with a TV newsman for protection.","English, French",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMjk5MjM2MjUtMDI3YS00ZTIwLWFjMDQtYzFhZDY0YTUxZmJkXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
Excess Baggage,1997,PG-13,29 Aug 1997,101 min,"Action, Comedy, Crime",Marco Brambilla,"Max D. Adams, Dick Clement, Ian La Frenais","Alicia Silverstone, Benicio Del Toro, Christopher Walken","A bratty teenager fakes her own kidnapping, but gets mistakenly kidnapped for real instead.",English,United States,2 wins & 3 nominations,https://m.media-amazon.com/images/M/MV5BODNhMWY5NTctZTU2MS00NzRiLTk2MjktNmUyMTQ3Yzk0MTQ0XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Kull the Conqueror,1997,PG-13,29 Aug 1997,95 min,"Action, Adventure, Fantasy",John Nicolella,"Robert E. Howard, Charles Edward Pogue","Kevin Sorbo, Tia Carrere, Thomas Ian Griffith",A barbarian warrior becomes a king when he defeats a king in armed combat and the king's heir conspire to overthrow him and reclaim the throne by resurrecting an evil sorceress.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOGNjODE4M2ItOGM1Ny00N2MwLWI3MzktZTg3MjNkNzhjOTVkXkEyXkFqcGdeQXVyMTAwMzUyMzUy._V1_SX300.jpg
Air Force One,1997,R,25 Jul 1997,124 min,"Action, Drama, Thriller",Wolfgang Petersen,Andrew W. Marlowe,"Harrison Ford, Gary Oldman, Glenn Close","Communist radicals hijack Air Force One with the U.S. President and his family on board. The Vice President negotiates from Washington D.C., while the President, a veteran, fights to rescue the hostages on board.","English, Russian","Germany, United States",Nominated for 2 Oscars. 7 wins & 13 nominations total,https://m.media-amazon.com/images/M/MV5BZmNiNTQ5ZjMtOThjYS00NDc2LWFlMWMtZTM5OTA1NjRmMGM4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
One Eight Seven,1997,R,30 Jul 1997,119 min,"Drama, Thriller",Kevin Reynolds,Scott Yagemann,"Samuel L. Jackson, John Heard, Kelly Rowan","15 months after being stabbed 9 times by a student at work as a high school teacher in NYC, Mr. Garfield is working in LA as a substitute teacher come full-time. He refuses to be a victim anymore.","English, Spanish",United States,1 win & 1 nomination,https://m.media-amazon.com/images/M/MV5BYTc1MTUxNmYtY2I3My00MmNkLWI3NmUtMDc1YWNhMzBiMDQzXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
The Hunt for Red October,1990,PG,02 Mar 1990,135 min,"Action, Adventure, Thriller",John McTiernan,"Tom Clancy, Larry Ferguson, Donald E. Stewart","Sean Connery, Alec Baldwin, Scott Glenn","In November 1984, the Soviet Union's best submarine captain violates orders and heads for the U.S. in a new undetectable sub. The American CIA and military must quickly determine: Is he trying to defect or to start a war?","English, Russian",United States,Won 1 Oscar. 3 wins & 8 nominations total,https://m.media-amazon.com/images/M/MV5BZDdkODg3YzctMGVmZS00ZDM5LWIzNTctZDRlMjA5Mjc4MGViXkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_SX300.jpg
My Own Private Idaho,1991,R,20 Jul 1991,104 min,Drama,Gus Van Sant,"Gus Van Sant, William Shakespeare","River Phoenix, Keanu Reeves, James Russo",Two best friends living on the streets of Portland as hustlers embark on a journey of self discovery and find their relationship stumbling along the way.,"English, Italian, German",United States,9 wins & 9 nominations,https://m.media-amazon.com/images/M/MV5BZDgxMGU3YTEtODEzOC00MGVlLTk4OWUtYmY0ODU0OTI1NmMxL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
"Kiss Me, Guido",1997,R,18 Jul 1997,86 min,Comedy,Tony Vitale,Tony Vitale,"Nick Scotti, Anthony Barrile, Anthony DeSando","Warren has an extra room in his apartment (and is five months behind on the rent) after his lover moves out, so a friend places an ad on his behalf for a GWM roommate. Frankie, a pizza baker (and aspiring actor), decides to move o...",English,United States,N/A,https://m.media-amazon.com/images/M/MV5BOWM5NTRkNmYtZWM3Ny00NTNhLWIzYjUtZDYwMDhmY2NiMjU3XkEyXkFqcGdeQXVyMTUyOTc1NDYz._V1_SX300.jpg
Star Maps,1997,R,23 Jul 1997,86 min,"Comedy, Drama",Miguel Arteta,"Miguel Arteta, Matthew Greenfield","Douglas Spain, Efrain Figueroa, Kandeyce Jorden",Only in America. Only in Hollywood. Only in Beverly Hills could a young man with a dream make his way to the stars. Carlos is a precocious 18 year-old who returns to America from Mexico with dreams of becoming a movie star.,"English, Spanish",United States,1 win & 7 nominations,https://m.media-amazon.com/images/M/MV5BYmQ1NDcxZTAtYWRlNS00YTVkLWIyOGEtMGY0YTQ1NjNmZjAzXkEyXkFqcGdeQXVyNzc5MjA3OA@@._V1_SX300.jpg
In & Out,1997,PG-13,19 Sep 1997,90 min,"Comedy, Romance",Frank Oz,Paul Rudnick,"Kevin Kline, Joan Cusack, Tom Selleck",A midwestern teacher questions his sexuality after a former student makes a comment about him at the Academy Awards.,English,United States,Nominated for 1 Oscar. 7 wins & 18 nominations total,https://m.media-amazon.com/images/M/MV5BNDZkMjVhZmItMmIyNC00OWYyLWFmZWQtMzIzZWZhY2QyMjZiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Edge,1997,R,26 Sep 1997,117 min,"Action, Adventure, Drama",Lee Tamahori,David Mamet,"Anthony Hopkins, Alec Baldwin, Elle Macpherson",An intellectual billionaire and two other men struggle to band together and survive after getting stranded in the Alaskan wilderness with a blood-thirsty Kodiak Bear hunting them down.,English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BOTU3MGE1OTgtM2YwNC00ODAyLTg3Y2YtYTM0NTc2ZTc3ZDFkL2ltYWdlXkEyXkFqcGdeQXVyNTAyODkwOQ@@._V1_SX300.jpg
The Peacemaker,1997,R,26 Sep 1997,124 min,"Action, Drama, Thriller",Mimi Leder,"Leslie Cockburn, Andrew Cockburn, Michael Schiffer","George Clooney, Nicole Kidman, Marcel Iures",A US Army colonel and a civilian woman supervising him must track down stolen Russian nuclear weapons before they're used by terrorists.,"English, Russian, Serbian, Bosnian, Croatian, Polish",United States,2 nominations,https://m.media-amazon.com/images/M/MV5BMjQ0OTNjOTMtYWU1MC00MWQwLTllMmMtNWZmYmE3NDY0ZTgxXkEyXkFqcGdeQXVyMTE2OTg4Mjg@._V1_SX300.jpg
L.A. Confidential,1997,R,19 Sep 1997,138 min,"Crime, Drama, Mystery",Curtis Hanson,"James Ellroy, Brian Helgeland, Curtis Hanson","Kevin Spacey, Russell Crowe, Guy Pearce","As corruption grows in 1950s Los Angeles, three policemen - one strait-laced, one brutal, and one sleazy - investigate a series of murders with their own brand of justice.",English,United States,Won 2 Oscars. 91 wins & 86 nominations total,https://m.media-amazon.com/images/M/MV5BMDQ2YzEyZGItYWRhOS00MjBmLTkzMDUtMTdjYzkyMmQxZTJlXkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_SX300.jpg
Seven Years in Tibet,1997,PG-13,10 Oct 1997,136 min,"Adventure, Biography, Drama",Jean-Jacques Annaud,"Heinrich Harrer, Becky Johnston","Brad Pitt, David Thewlis, BD Wong","True story of Heinrich Harrer, an Austrian mountain climber who became friends with the Dalai Lama at the time of China's takeover of Tibet.","English, German, Mandarin, Tibetan, Hindi","United States, United Kingdom",3 wins & 8 nominations,https://m.media-amazon.com/images/M/MV5BYTNkMDMxMDMtMDlhNi00MzQxLTk4NTAtODc0YTFmNGVlNDAyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Kiss the Girls,1997,R,03 Oct 1997,115 min,"Crime, Drama, Mystery",Gary Fleder,"James Patterson, David Klass","Morgan Freeman, Ashley Judd, Cary Elwes",Police hunting for a serial kidnapper are helped when a victim manages to escape for the first time.,"English, Mandarin",United States,5 nominations,https://m.media-amazon.com/images/M/MV5BMjE2MWE1ZDYtNjNkYS00YjZmLWJkZjctOTYzYTVjMDFiN2M5XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Soul Food,1997,R,26 Sep 1997,115 min,"Comedy, Drama",George Tillman Jr.,George Tillman Jr.,"Vanessa Williams, Vivica A. Fox, Nia Long","One person can keep a family together and, when that one person is gone, a family can be torn apart.",English,United States,6 wins & 11 nominations,https://m.media-amazon.com/images/M/MV5BMTA1ODE4N2EtM2Q0MS00MTA4LTg2ZTctYWNjMTY2NzYxYmE0XkEyXkFqcGdeQXVyNzUwMjYzMjA@._V1_SX300.jpg
Wishmaster,1997,R,19 Sep 1997,90 min,"Fantasy, Horror",Robert Kurtzman,Peter Atkins,"Tammy Lauren, Andrew Divoff, Angus Scrimm","A demonic djinn attempts to grant its owner three wishes, which will allow him to summon his brethren to Earth.",English,United States,3 nominations,https://m.media-amazon.com/images/M/MV5BNmQ2ZWQ4ZWItMTJiNS00MDE1LWEyNDgtMThhY2VlODRmZTMzXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
A Thousand Acres,1997,R,19 Sep 1997,105 min,Drama,Jocelyn Moorhouse,"Jane Smiley, Laura Jones","Michelle Pfeiffer, Jessica Lange, Jennifer Jason Leigh",A family is torn apart after a father gives his valuable farm land to his daughters.,English,United States,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BOGFjYzA0MTAtOGNhZS00YmE5LTkyMTUtMmRkMTk2ZjkwNGFlXkEyXkFqcGdeQXVyNjU0NTI0Nw@@._V1_SX300.jpg
The Game,1997,R,12 Sep 1997,129 min,"Drama, Mystery, Thriller",David Fincher,"John Brancato, Michael Ferris","Michael Douglas, Deborah Kara Unger, Sean Penn","After a wealthy San Francisco banker is given an opportunity to participate in a mysterious game, his life is turned upside down as he begins to question if it might really be a concealed conspiracy to destroy him.","English, Cantonese, German, Spanish, Thai",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BNWQ2ODFhNWItNTA4NS00MzkyLTgyYzUtZjlhYWE5MmEzY2Q1XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Fire Down Below,1997,R,05 Sep 1997,105 min,"Action, Drama, Thriller",Félix Enríquez Alcalá,"Jeb Stuart, Philip Morton","Steven Seagal, Kris Kristofferson, Marg Helgenberger",A federal agent uncovers lucrative toxic waste dumps in Appalachia and must deal with the locals who want to keep their 'gold mine' secret.,English,United States,1 win & 5 nominations,https://m.media-amazon.com/images/M/MV5BNzc5ODgzNDctZTNkMS00NjUzLTg1NWYtMGY1N2NmNzlmYTVlXkEyXkFqcGdeQXVyMTUzMDUzNTI3._V1_SX300.jpg
U Turn,1997,R,03 Oct 1997,125 min,"Crime, Drama, Thriller",Oliver Stone,John Ridley,"Sean Penn, Jennifer Lopez, Nick Nolte",A man heading to Vegas to pay off his gambling debt before the Russian mafia kills him is forced to stop in an Arizona town where everything that can go wrong does go wrong.,English,"France, United States",1 win & 2 nominations,https://m.media-amazon.com/images/M/MV5BODc0Mjc5MDctNzg1Yi00OGY5LWE5Y2QtZDIyODZiYTgzM2IxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The MatchMaker,1997,R,03 Oct 1997,97 min,"Comedy, Romance",Mark Joffe,"Greg Dinner, Karen Janszen, Louis Nowra","Janeane Garofalo, David O'Hara, Milo O'Shea","Marcy is an assistant to Senator John McGlory, who is having problems with a re-election campaign. Desperate for Irish votes, McGlory's chief of staff Nick sends Marcy to Ireland to trace McGlory's relatives or ancestors. Marcy ar...",English,"Ireland, United Kingdom, United States",N/A,https://m.media-amazon.com/images/M/MV5BNzJlZTNmMzMtOGM1MS00ODZhLWFmMGMtZmZmYjBjYmU0YWZjXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
The Assignment,1997,R,26 Sep 1997,115 min,"Action, Crime, Thriller",Christian Duguay,"Dan Gordon, Sabi H. Shabtai","Aidan Quinn, Donald Sutherland, Ben Kingsley","An American naval officer is recruited for an operation to eliminate his lookalike, the infamous terrorist Carlos The Jackal.","English, French, Spanish",Canada,N/A,https://m.media-amazon.com/images/M/MV5BY2Y4Mzc2ZjgtOTdmOC00MTY3LWJkMDUtY2VjNmEzZTU4MjFhXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Ulee's Gold,1997,R,18 Jul 1997,113 min,Drama,Victor Nunez,Victor Nunez,"Peter Fonda, Patricia Richardson, Christine Dunford","A reclusive beekeeper slowly pulls his dysfunctional family back together, but not without having to fight his son's previous dastardly cohorts.",English,United States,Nominated for 1 Oscar. 8 wins & 17 nominations total,https://m.media-amazon.com/images/M/MV5BMjE4NjY3NzA0OF5BMl5BanBnXkFtZTcwMDQ3Mjg3NA@@._V1_SX300.jpg
The Ice Storm,1997,R,26 Nov 1997,112 min,Drama,Ang Lee,"Rick Moody, James Schamus","Kevin Kline, Joan Allen, Sigourney Weaver","In suburban New Canaan, Connecticut, 1973, middle-class families experimenting with casual sex and substance abuse find their lives beyond their control.",English,United States,Won 1 BAFTA Award8 wins & 33 nominations total,https://m.media-amazon.com/images/M/MV5BYTU1YzEzN2ItMzc0MS00Y2VlLWEyZWQtNDUyNGZhOGE3YTkyXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Chasing Amy,1997,R,18 Apr 1997,113 min,"Comedy, Drama, Romance",Kevin Smith,Kevin Smith,"Ben Affleck, Joey Lauren Adams, Ethan Suplee","Holden and Banky are comic book artists. Everything's going good for them until they meet Alyssa, also a comic book artist. Holden falls for her, but his hopes are crushed when he finds out she's a lesbian.","Arabic, English",United States,5 wins & 16 nominations,https://m.media-amazon.com/images/M/MV5BZDM3MTg2MGUtZDM0MC00NzMwLWE5NjItOWFjNjA2M2I4YzgxXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
The Full Monty,1997,R,19 Sep 1997,91 min,"Comedy, Drama",Peter Cattaneo,Simon Beaufoy,"Robert Carlyle, Tom Wilkinson, Mark Addy","Six unemployed steel workers form a male striptease act. The women cheer them on to go for ""the full monty"" - total nudity.",English,"United Kingdom, Italy, United States",Won 1 Oscar. 37 wins & 35 nominations total,https://m.media-amazon.com/images/M/MV5BY2NjMGQzZmItMTMwYS00MDA2LWFmZmYtNjA4MTQ2ODNjYzRiXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
Alive and Kicking,1996,R,25 Jul 1997,98 min,"Comedy, Drama, Romance",Nancy Meckler,Martin Sherman,"Jason Flemyng, Antony Sher, Dorothy Tutin","A passionately committed young dancer is forced to re-examine his career and life when faced with death, finding hope through an older man who becomes his lover, mentor and companion.",English,United Kingdom,2 wins & 1 nomination,https://m.media-amazon.com/images/M/MV5BODM3NzI3NTgzMV5BMl5BanBnXkFtZTcwODIzODAzMQ@@._V1_SX300.jpg
Mrs. Brown,1997,PG,03 Oct 1997,101 min,"Biography, Drama, History",John Madden,Jeremy Brock,"Judi Dench, Billy Connolly, Geoffrey Palmer","When Queen Victoria's husband Prince Albert dies, she finds solace in her trusted servant, Mr. John Brown, but their relationship also brings scandal and turmoil.",English,"United Kingdom, Ireland, United States",Nominated for 2 Oscars. 12 wins & 26 nominations total,https://m.media-amazon.com/images/M/MV5BNDEyOGMxNjgtOGYzMi00NWUxLTg2NjgtOGQxNDBiYTFlYjI4XkEyXkFqcGdeQXVyMTAwMzUyOTc@._V1_SX300.jpg
I Know What You Did Last Summer,1997,R,17 Oct 1997,101 min,"Horror, Mystery",Jim Gillespie,"Kevin Williamson, Lois Duncan","Jennifer Love Hewitt, Sarah Michelle Gellar, Anne Heche",Four young friends bound by a tragic accident are reunited when they find themselves being stalked by a hook-wielding maniac in their small seaside town.,English,United States,3 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BY2JlY2JlYTYtNmI3NC00YTk3LWEyYTgtNzg0ODJlYzViNjc4XkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_SX300.jpg
The Devil's Advocate,1997,R,17 Oct 1997,144 min,"Drama, Fantasy, Mystery",Taylor Hackford,"Andrew Neiderman, Jonathan Lemkin, Tony Gilroy","Keanu Reeves, Al Pacino, Charlize Theron",An exceptionally-adept Florida lawyer is offered a job at a high-end New York City law firm with a high-end boss--the biggest opportunity of his career to date.,"English, German, Italian, Mandarin, Spanish","Germany, United States",2 wins & 7 nominations,https://m.media-amazon.com/images/M/MV5BM2M2MDJhMDgtMmJkYy00MTgzLTkyZTktODM5NzE1MWUyNDA4XkEyXkFqcGdeQXVyNTA4NzY1MzY@._V1_SX300.jpg
RocketMan,1997,PG,10 Oct 1997,95 min,"Comedy, Family, Sci-Fi",Stuart Gillard,"Oren Aviv, Craig Mazin, Greg Erb","Harland Williams, Jessica Lundy, William Sadler",Fred Z. Randall is a geeky spacecraft designer who gets the chance to make his dream come true and travel to Mars.,English,United States,N/A,https://m.media-amazon.com/images/M/MV5BYTU1YmQwYjgtMDBhNS00NzBhLWIyOWYtNDE1Y2QwNmIyZjFiL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg
Playing God,1997,R,17 Oct 1997,94 min,"Crime, Drama, Thriller",Andy Wilson,Mark Haskell Smith,"David Duchovny, Timothy Hutton, Angelina Jolie",A disgraced surgeon leaves his former life and reinvents himself as a gunshot doctor in the criminal underworld.,"English, Russian",United States,N/A,https://m.media-amazon.com/images/M/MV5BOTg4ZjdmNmQtNzhiMS00ZDJiLWIyMTEtNDU5NDYwYWU0ODU5XkEyXkFqcGdeQXVyNTE4MzAyNDk@._V1_SX300.jpg
The House of Yes,1997,R,10 Oct 1997,85 min,"Comedy, Drama",Mark Waters,"Wendy MacLeod, Mark Waters","Parker Posey, Josh Hamilton, Tori Spelling",A mentally unbalanced young woman - who is convinced she is Jackie Kennedy - flies into a murderous rage when her brother returns home to reveal he is engaged.,English,United States,1 win & 6 nominations,https://m.media-amazon.com/images/M/MV5BMjI5MjMxNzYxOF5BMl5BanBnXkFtZTgwNDQ4MzMzNzE@._V1_SX300.jpg
"Fast, Cheap & Out of Control",1997,PG,03 Oct 1997,80 min,Documentary,Errol Morris,N/A,"Dave Hoover, George Mendonça, Rodney Brooks","An exploration of the careers of four unrelated professionals: a lion tamer, a robotics expert, a topiary gardener, and a naked mole rat specialist.",English,United States,11 wins & 2 nominations,https://m.media-amazon.com/images/M/MV5BNWMwNjZhOWUtN2UxZC00OWE1LTljNmMtZjc0MDk4MWE3MmEzXkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Washington Square,1997,PG,10 Oct 1997,115 min,"Drama, Romance",Agnieszka Holland,"Henry James, Carol Doyle","Jennifer Jason Leigh, Albert Finney, Maggie Smith","In this adaptation of the Henry James novel set in 19th-century New York City, a wealthy spinster with an overbearing father is pursued by a handsome fortune hunter who may be only after her money.","English, French",United States,1 nomination,https://m.media-amazon.com/images/M/MV5BYWYyMzM2YzMtYjkyYi00YTUyLWI1OTktNWFhYTc0YmM2YTc2XkEyXkFqcGdeQXVyNjMwMjk0MTQ@._V1_SX300.jpg
Year of the Horse,1997,R,08 Oct 1997,106 min,"Documentary, Music",Jim Jarmusch,N/A,"Neil Young, Jim Jarmusch, Ralph Molina","This film documents Neil Young and Crazy Horse's 1996 concert tour. Jim Jarmusch interviews the band about their long history, and we see backstage footage from the 1970s and 1980s.",English,United States,1 nomination,https://m.media-amazon.com/images/M/MV5BMTYxOTE0OTYxMV5BMl5BanBnXkFtZTcwMDQ4MTU1MQ@@._V1_SX300.jpg
